lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_mse_step,valid_mae_step,valid_ssim_step,valid_loss_epoch,valid_mse_epoch,valid_mae_epoch,valid_ssim_epoch,test_mse_step,test_mae_step,test_ssim_step,test_mse_epoch,test_mae_epoch,test_ssim_epoch
,,249,,,47.978118896484375,132.14279174804688,0.4734574258327484,,,,,,,,,,
,,624,,0,,,,55.21274948120117,55.21274948120117,141.30142211914062,0.4575406312942505,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
5.448e-05,5.448e-05,681,,,,,,,,,,,,,,,
,,681,0.016662439331412315,1,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
5.944e-05,5.944e-05,743,,,,,,,,,,,,,,,
,,743,0.010631096549332142,1,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
6.440000000000001e-05,6.440000000000001e-05,805,,,,,,,,,,,,,,,
,,805,0.01334565132856369,1,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
6.936e-05,6.936e-05,867,,,,,,,,,,,,,,,
,,867,0.013111568056046963,1,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
7.431999999999999e-05,7.431999999999999e-05,929,,,,,,,,,,,,,,,
,,929,0.013957686722278595,1,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
7.928e-05,7.928e-05,991,,,,,,,,,,,,,,,
,,991,0.01424357295036316,1,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
8.423999999999999e-05,8.423999999999999e-05,1053,,,,,,,,,,,,,,,
,,1053,0.01648554764688015,1,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
8.92e-05,8.92e-05,1115,,,,,,,,,,,,,,,
,,1115,0.01004016399383545,1,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
9.415999999999999e-05,9.415999999999999e-05,1177,,,,,,,,,,,,,,,
,,1177,0.012624387629330158,1,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
9.912e-05,9.912e-05,1239,,,,,,,,,,,,,,,
,,1239,0.011430921033024788,1,,,,,,,,,,,,,
,,250,,,68.77034759521484,187.6304168701172,0.3338167071342468,,,,,,,,,,
,,251,,,46.7210807800293,141.9204559326172,0.49761468172073364,,,,,,,,,,
,,252,,,53.797203063964844,153.8502655029297,0.40244197845458984,,,,,,,,,,
,,253,,,47.755699157714844,144.0167999267578,0.4117395281791687,,,,,,,,,,
,,254,,,48.89679718017578,147.35821533203125,0.3719702363014221,,,,,,,,,,
,,255,,,52.258705139160156,159.34066772460938,0.42123669385910034,,,,,,,,,,
,,256,,,54.21055221557617,156.20150756835938,0.4129568636417389,,,,,,,,,,
,,257,,,58.885986328125,165.9502716064453,0.4097078740596771,,,,,,,,,,
,,258,,,47.95778274536133,147.9798583984375,0.40354785323143005,,,,,,,,,,
,,259,,,52.89643478393555,151.60726928710938,0.36255401372909546,,,,,,,,,,
,,260,,,51.23746871948242,158.5496826171875,0.5085728168487549,,,,,,,,,,
,,261,,,57.74083709716797,161.97998046875,0.36079514026641846,,,,,,,,,,
,,262,,,62.91888427734375,178.6290740966797,0.4144052565097809,,,,,,,,,,
,,263,,,56.468955993652344,162.84756469726562,0.3898385167121887,,,,,,,,,,
,,264,,,50.737815856933594,147.98123168945312,0.40850839018821716,,,,,,,,,,
,,265,,,49.80748748779297,148.77664184570312,0.42230719327926636,,,,,,,,,,
,,266,,,56.26668167114258,164.38772583007812,0.44205063581466675,,,,,,,,,,
,,267,,,39.80414962768555,123.7536849975586,0.48152461647987366,,,,,,,,,,
,,268,,,51.879112243652344,160.01292419433594,0.3605473041534424,,,,,,,,,,
,,269,,,67.14691925048828,185.84927368164062,0.3341360092163086,,,,,,,,,,
,,270,,,58.6770133972168,171.11607360839844,0.31716060638427734,,,,,,,,,,
,,271,,,57.47150802612305,165.07986450195312,0.3470785617828369,,,,,,,,,,
,,272,,,66.39154815673828,180.78402709960938,0.42223721742630005,,,,,,,,,,
,,273,,,57.9489631652832,169.03114318847656,0.3499245345592499,,,,,,,,,,
,,274,,,60.43321990966797,165.29269409179688,0.3190232217311859,,,,,,,,,,
,,275,,,62.29791259765625,179.5705108642578,0.41855159401893616,,,,,,,,,,
,,276,,,36.33815383911133,114.1715316772461,0.4608609676361084,,,,,,,,,,
,,277,,,50.374881744384766,152.01626586914062,0.41918835043907166,,,,,,,,,,
,,278,,,56.758216857910156,155.45321655273438,0.3371577560901642,,,,,,,,,,
,,279,,,43.52423858642578,134.20010375976562,0.37910139560699463,,,,,,,,,,
,,280,,,57.928977966308594,166.8862762451172,0.4321945607662201,,,,,,,,,,
,,281,,,54.74279022216797,159.37989807128906,0.41199102997779846,,,,,,,,,,
,,282,,,51.224815368652344,148.6844024658203,0.34407344460487366,,,,,,,,,,
,,283,,,52.706260681152344,155.97186279296875,0.41707944869995117,,,,,,,,,,
,,284,,,47.07600402832031,144.7349090576172,0.4052475094795227,,,,,,,,,,
,,285,,,49.77146911621094,149.72952270507812,0.41739851236343384,,,,,,,,,,
,,286,,,44.25291442871094,136.27053833007812,0.4065987467765808,,,,,,,,,,
,,287,,,53.54057693481445,152.2735137939453,0.38510662317276,,,,,,,,,,
,,288,,,57.54895782470703,161.6075439453125,0.3990074694156647,,,,,,,,,,
,,289,,,32.491180419921875,109.60798645019531,0.4356785714626312,,,,,,,,,,
,,290,,,56.6644287109375,164.0973663330078,0.4330960810184479,,,,,,,,,,
,,291,,,44.780601501464844,133.48843383789062,0.4291868209838867,,,,,,,,,,
,,292,,,52.082862854003906,150.6711883544922,0.4130200445652008,,,,,,,,,,
,,293,,,50.21924591064453,146.22238159179688,0.38406962156295776,,,,,,,,,,
,,294,,,70.17577362060547,192.6331024169922,0.3241294026374817,,,,,,,,,,
,,295,,,54.55683135986328,153.9451904296875,0.3880113959312439,,,,,,,,,,
,,296,,,55.45928955078125,159.35623168945312,0.3718235492706299,,,,,,,,,,
,,297,,,54.9654541015625,153.8107452392578,0.38200244307518005,,,,,,,,,,
,,298,,,60.89064407348633,172.15695190429688,0.3918512463569641,,,,,,,,,,
,,299,,,43.10066604614258,136.58480834960938,0.4440839886665344,,,,,,,,,,
,,300,,,56.734230041503906,162.3526611328125,0.3415018916130066,,,,,,,,,,
,,301,,,64.49715423583984,176.3560333251953,0.340416818857193,,,,,,,,,,
,,302,,,45.94059371948242,139.08804321289062,0.43635687232017517,,,,,,,,,,
,,303,,,41.8587760925293,130.5023193359375,0.39135369658470154,,,,,,,,,,
,,304,,,53.15678787231445,157.3142547607422,0.41874629259109497,,,,,,,,,,
,,305,,,36.341651916503906,115.8023910522461,0.45589479804039,,,,,,,,,,
,,306,,,56.8895149230957,159.864501953125,0.42260655760765076,,,,,,,,,,
,,307,,,61.971519470214844,174.64791870117188,0.3928309381008148,,,,,,,,,,
,,308,,,50.43266677856445,151.51063537597656,0.42000800371170044,,,,,,,,,,
,,309,,,41.9925651550293,131.97239685058594,0.4171675145626068,,,,,,,,,,
,,310,,,74.83137512207031,208.19223022460938,0.3283231854438782,,,,,,,,,,
,,311,,,53.046630859375,154.00340270996094,0.4274582862854004,,,,,,,,,,
,,312,,,66.29417419433594,185.4359130859375,0.3760814368724823,,,,,,,,,,
,,313,,,48.89065170288086,147.3451690673828,0.45692625641822815,,,,,,,,,,
,,314,,,49.122589111328125,149.00997924804688,0.39548221230506897,,,,,,,,,,
,,315,,,47.976844787597656,143.60989379882812,0.40435990691185,,,,,,,,,,
,,316,,,59.611961364746094,167.22412109375,0.4178893566131592,,,,,,,,,,
,,317,,,58.8620491027832,172.577392578125,0.39236077666282654,,,,,,,,,,
,,318,,,52.690650939941406,149.8452911376953,0.48179036378860474,,,,,,,,,,
,,319,,,52.658973693847656,156.30783081054688,0.36020317673683167,,,,,,,,,,
,,320,,,57.84431838989258,165.6946563720703,0.4037242829799652,,,,,,,,,,
,,321,,,52.4080696105957,152.59188842773438,0.41798990964889526,,,,,,,,,,
,,322,,,53.28716278076172,156.0604248046875,0.37230223417282104,,,,,,,,,,
,,323,,,49.1531982421875,147.13351440429688,0.3950608968734741,,,,,,,,,,
,,324,,,56.26952362060547,166.197998046875,0.44871267676353455,,,,,,,,,,
,,325,,,48.892181396484375,144.26458740234375,0.38607317209243774,,,,,,,,,,
,,326,,,55.51153564453125,163.3173828125,0.45117026567459106,,,,,,,,,,
,,327,,,53.0498046875,157.5584259033203,0.3987148404121399,,,,,,,,,,
,,328,,,54.582359313964844,153.98504638671875,0.3452790677547455,,,,,,,,,,
,,329,,,55.2474250793457,163.7955780029297,0.37447285652160645,,,,,,,,,,
,,330,,,43.98344802856445,134.51425170898438,0.463456928730011,,,,,,,,,,
,,331,,,64.00341796875,184.2653045654297,0.3675723373889923,,,,,,,,,,
,,332,,,56.954505920410156,166.8708038330078,0.40074682235717773,,,,,,,,,,
,,333,,,52.752601623535156,154.52638244628906,0.3691757619380951,,,,,,,,,,
,,334,,,58.31757354736328,168.322509765625,0.4578936696052551,,,,,,,,,,
,,335,,,42.807518005371094,130.67935180664062,0.43766921758651733,,,,,,,,,,
,,336,,,52.709861755371094,153.6278076171875,0.3431882858276367,,,,,,,,,,
,,337,,,51.30255889892578,147.44207763671875,0.40351349115371704,,,,,,,,,,
,,338,,,58.951698303222656,169.1428985595703,0.35841140151023865,,,,,,,,,,
,,339,,,56.139259338378906,165.06240844726562,0.4263949394226074,,,,,,,,,,
,,340,,,69.6495361328125,190.886962890625,0.3282361626625061,,,,,,,,,,
,,341,,,60.061546325683594,169.13638305664062,0.3890340328216553,,,,,,,,,,
,,342,,,55.0672721862793,155.76708984375,0.34757620096206665,,,,,,,,,,
,,343,,,43.6464729309082,134.99864196777344,0.41629552841186523,,,,,,,,,,
,,344,,,52.9501838684082,159.8017120361328,0.3796154856681824,,,,,,,,,,
,,345,,,44.02977752685547,130.98829650878906,0.4173329472541809,,,,,,,,,,
,,346,,,66.06542205810547,184.57095336914062,0.421431303024292,,,,,,,,,,
,,347,,,54.714881896972656,155.53659057617188,0.39704859256744385,,,,,,,,,,
,,348,,,39.78955841064453,119.3836441040039,0.4864562153816223,,,,,,,,,,
,,349,,,53.62944412231445,154.9668426513672,0.35330772399902344,,,,,,,,,,
,,350,,,53.347412109375,156.10276794433594,0.3919413685798645,,,,,,,,,,
,,351,,,57.5019416809082,161.4851837158203,0.3625699579715729,,,,,,,,,,
,,352,,,66.89855194091797,186.66819763183594,0.3108135163784027,,,,,,,,,,
,,353,,,55.246421813964844,158.9434051513672,0.35410869121551514,,,,,,,,,,
,,354,,,55.28468704223633,163.09158325195312,0.3857173025608063,,,,,,,,,,
,,355,,,54.1599235534668,154.172607421875,0.4145370125770569,,,,,,,,,,
,,356,,,69.34458923339844,195.5669708251953,0.352792888879776,,,,,,,,,,
,,357,,,54.77545928955078,163.01368713378906,0.4548496603965759,,,,,,,,,,
,,358,,,46.44475555419922,139.75572204589844,0.3905021846294403,,,,,,,,,,
,,359,,,56.80010223388672,164.13348388671875,0.34758123755455017,,,,,,,,,,
,,360,,,56.85734176635742,166.7052459716797,0.3279244005680084,,,,,,,,,,
,,361,,,51.227935791015625,150.6145782470703,0.4155694544315338,,,,,,,,,,
,,362,,,61.6962776184082,171.119140625,0.34509167075157166,,,,,,,,,,
,,363,,,49.05224609375,144.6124725341797,0.35653814673423767,,,,,,,,,,
,,364,,,53.939208984375,160.8578643798828,0.3994051516056061,,,,,,,,,,
,,365,,,55.2000617980957,158.70579528808594,0.3601070046424866,,,,,,,,,,
,,366,,,58.47148513793945,164.1520538330078,0.3334449827671051,,,,,,,,,,
,,367,,,43.12186813354492,133.73605346679688,0.40376195311546326,,,,,,,,,,
,,368,,,50.978675842285156,145.7079315185547,0.39044493436813354,,,,,,,,,,
,,369,,,65.59309387207031,183.4847412109375,0.40713319182395935,,,,,,,,,,
,,370,,,47.69411849975586,143.89031982421875,0.37623319029808044,,,,,,,,,,
,,371,,,54.6942253112793,156.31332397460938,0.3521077632904053,,,,,,,,,,
,,372,,,62.596405029296875,173.8762664794922,0.3538084328174591,,,,,,,,,,
,,373,,,40.20602035522461,128.73406982421875,0.44858208298683167,,,,,,,,,,
,,374,,,53.9320068359375,159.80990600585938,0.343975305557251,,,,,,,,,,
,,375,,,55.22626876831055,164.93125915527344,0.44034209847450256,,,,,,,,,,
,,376,,,63.989044189453125,180.3935546875,0.354997843503952,,,,,,,,,,
,,377,,,64.0401840209961,178.43130493164062,0.359142929315567,,,,,,,,,,
,,378,,,49.632225036621094,144.5030975341797,0.39916738867759705,,,,,,,,,,
,,379,,,72.56448364257812,193.94400024414062,0.34323254227638245,,,,,,,,,,
,,380,,,74.24968719482422,199.86398315429688,0.37554895877838135,,,,,,,,,,
,,381,,,52.0097770690918,148.5498046875,0.355844110250473,,,,,,,,,,
,,382,,,53.9234619140625,154.98147583007812,0.40679463744163513,,,,,,,,,,
,,383,,,61.56653594970703,174.02456665039062,0.4067249894142151,,,,,,,,,,
,,384,,,42.76689529418945,131.78457641601562,0.4452487826347351,,,,,,,,,,
,,385,,,60.37385177612305,171.24786376953125,0.3845309913158417,,,,,,,,,,
,,386,,,64.5082015991211,180.52301025390625,0.4139478802680969,,,,,,,,,,
,,387,,,52.03350830078125,153.9752960205078,0.407071590423584,,,,,,,,,,
,,388,,,71.2255859375,190.640625,0.3314032554626465,,,,,,,,,,
,,389,,,44.32390594482422,133.1761474609375,0.4578244686126709,,,,,,,,,,
,,390,,,47.629493713378906,141.50775146484375,0.3564915657043457,,,,,,,,,,
,,391,,,72.3187484741211,198.34678649902344,0.3585156798362732,,,,,,,,,,
,,392,,,60.8131103515625,175.71359252929688,0.39612412452697754,,,,,,,,,,
,,393,,,44.05022430419922,134.36508178710938,0.44615262746810913,,,,,,,,,,
,,394,,,56.91381072998047,163.1436309814453,0.34879449009895325,,,,,,,,,,
,,395,,,64.29654693603516,185.420166015625,0.35879984498023987,,,,,,,,,,
,,396,,,57.549835205078125,164.88092041015625,0.3666316568851471,,,,,,,,,,
,,397,,,53.17341995239258,151.77340698242188,0.3676987588405609,,,,,,,,,,
,,398,,,46.59016036987305,138.27407836914062,0.40273743867874146,,,,,,,,,,
,,399,,,61.54819869995117,173.15757751464844,0.3154413104057312,,,,,,,,,,
,,400,,,59.71965408325195,172.50286865234375,0.4024411141872406,,,,,,,,,,
,,401,,,64.06053924560547,182.43128967285156,0.31675782799720764,,,,,,,,,,
,,402,,,61.95478439331055,177.6851348876953,0.3458922505378723,,,,,,,,,,
,,403,,,46.5010871887207,140.7418212890625,0.3816379904747009,,,,,,,,,,
,,404,,,58.6862907409668,167.8480682373047,0.4520370364189148,,,,,,,,,,
,,405,,,43.39350128173828,130.87600708007812,0.4462931752204895,,,,,,,,,,
,,406,,,62.9738655090332,174.1849365234375,0.31295692920684814,,,,,,,,,,
,,407,,,55.656089782714844,167.80569458007812,0.4121851325035095,,,,,,,,,,
,,408,,,46.93599319458008,142.6325225830078,0.39590272307395935,,,,,,,,,,
,,409,,,54.895729064941406,159.18783569335938,0.4303830564022064,,,,,,,,,,
,,410,,,41.825233459472656,131.2683868408203,0.42515769600868225,,,,,,,,,,
,,411,,,61.321800231933594,179.34292602539062,0.3794933557510376,,,,,,,,,,
,,412,,,44.907081604003906,138.4925537109375,0.4150993227958679,,,,,,,,,,
,,413,,,61.3379020690918,175.67698669433594,0.3833569586277008,,,,,,,,,,
,,414,,,48.962894439697266,148.8212432861328,0.4060845375061035,,,,,,,,,,
,,415,,,51.83185958862305,149.0557861328125,0.38675445318222046,,,,,,,,,,
,,416,,,58.03947830200195,167.89529418945312,0.3616362512111664,,,,,,,,,,
,,417,,,60.27135467529297,168.13893127441406,0.33007940649986267,,,,,,,,,,
,,418,,,58.6101188659668,161.82630920410156,0.4236537516117096,,,,,,,,,,
,,419,,,82.6268310546875,215.8832550048828,0.3046031892299652,,,,,,,,,,
,,420,,,42.60193634033203,129.47213745117188,0.4110141396522522,,,,,,,,,,
,,421,,,45.85065841674805,135.08059692382812,0.4048992097377777,,,,,,,,,,
,,422,,,65.67571258544922,183.6014862060547,0.3639892637729645,,,,,,,,,,
,,423,,,55.8759765625,164.6002197265625,0.4043235182762146,,,,,,,,,,
,,424,,,56.825645446777344,167.05789184570312,0.42842692136764526,,,,,,,,,,
,,425,,,50.47061538696289,152.44064331054688,0.4662700593471527,,,,,,,,,,
,,426,,,43.26759719848633,134.38272094726562,0.45637816190719604,,,,,,,,,,
,,427,,,49.81162643432617,147.6389617919922,0.3741442561149597,,,,,,,,,,
,,428,,,43.468910217285156,131.02005004882812,0.4282643795013428,,,,,,,,,,
,,429,,,61.9455451965332,172.49192810058594,0.3633519113063812,,,,,,,,,,
,,430,,,60.9337272644043,174.7247772216797,0.3719669580459595,,,,,,,,,,
,,431,,,57.11798095703125,166.0420684814453,0.386588454246521,,,,,,,,,,
,,432,,,60.509483337402344,168.12893676757812,0.38706332445144653,,,,,,,,,,
,,433,,,64.41915893554688,176.60348510742188,0.3412078022956848,,,,,,,,,,
,,434,,,56.8705940246582,164.5505828857422,0.3992142081260681,,,,,,,,,,
,,435,,,47.31260299682617,143.3173370361328,0.37729424238204956,,,,,,,,,,
,,436,,,47.95022201538086,142.90989685058594,0.4138221740722656,,,,,,,,,,
,,437,,,47.195613861083984,146.26470947265625,0.4026266634464264,,,,,,,,,,
,,438,,,69.85147857666016,192.56263732910156,0.37401556968688965,,,,,,,,,,
,,439,,,48.83903121948242,141.1790313720703,0.4247437119483948,,,,,,,,,,
,,440,,,48.603729248046875,146.1800079345703,0.38067835569381714,,,,,,,,,,
,,441,,,56.303749084472656,161.58438110351562,0.46063336730003357,,,,,,,,,,
,,442,,,80.42913055419922,210.605224609375,0.3196321427822113,,,,,,,,,,
,,443,,,41.547203063964844,128.1634521484375,0.4279230535030365,,,,,,,,,,
,,444,,,57.0193977355957,163.7261199951172,0.3939492106437683,,,,,,,,,,
,,445,,,62.44501876831055,170.1600799560547,0.3314909338951111,,,,,,,,,,
,,446,,,67.93498229980469,194.38644409179688,0.3615393340587616,,,,,,,,,,
,,447,,,64.0835189819336,176.03903198242188,0.3731120526790619,,,,,,,,,,
,,448,,,63.70869827270508,174.7628936767578,0.31475749611854553,,,,,,,,,,
,,449,,,46.66655731201172,137.96304321289062,0.42703357338905334,,,,,,,,,,
,,450,,,56.567222595214844,159.78785705566406,0.35357192158699036,,,,,,,,,,
,,451,,,57.28364181518555,162.26828002929688,0.35864824056625366,,,,,,,,,,
,,452,,,44.59423828125,134.92884826660156,0.3988310694694519,,,,,,,,,,
,,453,,,42.361228942871094,135.5714569091797,0.4486611783504486,,,,,,,,,,
,,454,,,55.52720260620117,159.44161987304688,0.39794009923934937,,,,,,,,,,
,,455,,,69.03243255615234,188.15225219726562,0.30145737528800964,,,,,,,,,,
,,456,,,59.05561065673828,167.51681518554688,0.4150335192680359,,,,,,,,,,
,,457,,,57.6588249206543,165.3455810546875,0.4670102000236511,,,,,,,,,,
,,458,,,58.712005615234375,166.83975219726562,0.41289353370666504,,,,,,,,,,
,,459,,,47.24699020385742,138.9534149169922,0.4035567343235016,,,,,,,,,,
,,460,,,45.878639221191406,139.82376098632812,0.41134461760520935,,,,,,,,,,
,,461,,,48.67890167236328,151.46299743652344,0.43364906311035156,,,,,,,,,,
,,462,,,59.75230026245117,171.41140747070312,0.39814916253089905,,,,,,,,,,
,,463,,,47.894004821777344,141.1598663330078,0.3832552433013916,,,,,,,,,,
,,464,,,49.297447204589844,145.739501953125,0.3904007077217102,,,,,,,,,,
,,465,,,50.842323303222656,146.3743133544922,0.3584640324115753,,,,,,,,,,
,,466,,,54.07682418823242,156.17819213867188,0.37868183851242065,,,,,,,,,,
,,467,,,51.33264923095703,148.67086791992188,0.4000762104988098,,,,,,,,,,
,,468,,,48.7013053894043,146.0127716064453,0.40072593092918396,,,,,,,,,,
,,469,,,61.130859375,171.91481018066406,0.3545292019844055,,,,,,,,,,
,,470,,,46.946372985839844,138.46249389648438,0.3593560755252838,,,,,,,,,,
,,471,,,74.24005126953125,199.31332397460938,0.30370891094207764,,,,,,,,,,
,,472,,,48.363670349121094,140.96392822265625,0.347956120967865,,,,,,,,,,
,,473,,,46.410560607910156,142.36917114257812,0.4244263768196106,,,,,,,,,,
,,474,,,41.14672088623047,125.90568542480469,0.42287689447402954,,,,,,,,,,
,,475,,,57.80132293701172,167.7023468017578,0.35518765449523926,,,,,,,,,,
,,476,,,56.869773864746094,169.22622680664062,0.35322827100753784,,,,,,,,,,
,,477,,,47.784732818603516,143.2476806640625,0.4161878228187561,,,,,,,,,,
,,478,,,51.801239013671875,158.12588500976562,0.4132916033267975,,,,,,,,,,
,,479,,,60.66936111450195,174.05178833007812,0.3850692808628082,,,,,,,,,,
,,480,,,51.376258850097656,150.7918701171875,0.3837161064147949,,,,,,,,,,
,,481,,,64.32418823242188,181.2591552734375,0.34975549578666687,,,,,,,,,,
,,482,,,65.30022430419922,182.34036254882812,0.3801597058773041,,,,,,,,,,
,,483,,,58.91718292236328,168.9772186279297,0.40952810645103455,,,,,,,,,,
,,484,,,77.6729507446289,208.35659790039062,0.31713396310806274,,,,,,,,,,
,,485,,,50.607948303222656,151.69168090820312,0.3949783444404602,,,,,,,,,,
,,486,,,51.9754638671875,149.79751586914062,0.3730025887489319,,,,,,,,,,
,,487,,,50.61737060546875,151.2128143310547,0.43213075399398804,,,,,,,,,,
,,488,,,47.30353927612305,140.97000122070312,0.4416733682155609,,,,,,,,,,
,,489,,,44.641448974609375,144.234619140625,0.4369092881679535,,,,,,,,,,
,,490,,,42.799503326416016,135.16859436035156,0.4262239933013916,,,,,,,,,,
,,491,,,40.935447692871094,125.14228820800781,0.4324699342250824,,,,,,,,,,
,,492,,,59.102928161621094,170.8001251220703,0.3695206046104431,,,,,,,,,,
,,493,,,60.52392578125,171.47299194335938,0.38555845618247986,,,,,,,,,,
,,494,,,43.540931701660156,132.4302520751953,0.41632622480392456,,,,,,,,,,
,,495,,,67.65758514404297,190.47097778320312,0.4581637978553772,,,,,,,,,,
